ID,Nama,Jenis Kelamin,Usia,Tingkat Pendidikan,Pendapatan,Pengeluaran,Jam Kerja,Wilayah,Promo,Skor Loyalitas,Skor Kesehatan,Departemen,Pengalaman (Tahun),Hasil
1736,Individu-1736,Perempuan,29,SMA,18884.98,13911.47,22,Suburban,Yes,72.16,94.08,Operations,24,Average
1737,Individu-1737,Laki-Laki,49,Diploma,2996.9,802.14,75,Suburban,Yes,56.32,88.97,Operations,19,Average
1738,Individu-1738,Laki-Laki,39,Doktor,12284.39,15206.83,52,Rural,Yes,78.69,94.45,HR,37,Average
1739,Individu-1739,Perempuan,34,Diploma,28100.23,9658.01,37,Rural,Yes,24.11,82.69,HR,35,Low Performer
1740,Individu-1740,Perempuan,22,Diploma,9483.18,19674.79,55,Suburban,Yes,32.11,73.63,IT,15,Low Performer
1741,Individu-1741,Laki-Laki,30,SMA,23689.63,306.29,49,Urban,No,19.01,52.11,Finance,26,Low Performer
1742,Individu-1742,Laki-Laki,53,Diploma,19614.18,15652.26,28,Rural,No,10.15,94.9,Operations,32,Low Performer
1743,Individu-1743,Perempuan,61,Doktor,4975.95,13701.36,57,Urban,Yes,69.87,81.64,Operations,39,Average
1744,Individu-1744,Laki-Laki,23,Magister,22862.55,3054.56,50,Urban,Yes,73.68,78.86,HR,14,Average
1745,Individu-1745,Perempuan,46,Magister,20736.45,19307.58,41,Suburban,No,93.71,82.38,Finance,11,High Performer
1746,Individu-1746,Laki-Laki,32,Magister,29306.8,669.04,50,Suburban,No,81.59,79.91,Marketing,12,Average
1747,Individu-1747,Laki-Laki,33,SMA,21790.21,19436.48,57,Suburban,No,54.16,62.15,Finance,6,Average
1748,Individu-1748,Laki-Laki,64,Doktor,13428.5,11936.95,40,Rural,Yes,70.46,62.65,Finance,20,Average
1749,Individu-1749,Perempuan,30,SMA,29346.47,17260.97,55,Suburban,Yes,94.63,92.91,IT,36,High Performer
1750,Individu-1750,Laki-Laki,37,SMA,21639.37,3759.54,40,Rural,No,78.25,96.5,Marketing,29,Average
1751,Individu-1751,Laki-Laki,33,Magister,6796.74,17802.02,30,Suburban,Yes,58.9,95.58,Operations,19,Average
1752,Individu-1752,Laki-Laki,63,SMA,4576.72,8180.24,56,Urban,No,48.81,52.74,IT,21,Low Performer
1753,Individu-1753,Laki-Laki,40,Doktor,5947.58,6002.45,51,Rural,No,99.1,59.74,Marketing,6,Average
1754,Individu-1754,Perempuan,19,Sarjana,2566.99,15546.7,59,Urban,No,3.89,91.65,HR,20,Low Performer
1755,Individu-1755,Laki-Laki,40,Diploma,12168.51,578.37,80,Urban,Yes,45.01,63.59,Operations,22,Low Performer
1756,Individu-1756,Laki-Laki,65,Sarjana,16631.11,16226.96,75,Rural,Yes,71.06,58.71,Operations,37,Average
1757,Individu-1757,Laki-Laki,32,Doktor,20153.9,16969.82,36,Urban,No,9.54,55.45,Marketing,38,Low Performer
1758,Individu-1758,Laki-Laki,21,Magister,5688.9,6843.81,63,Urban,No,93.24,57.8,Operations,4,Average
1759,Individu-1759,Perempuan,25,Sarjana,6118.93,14655.03,39,Urban,No,79.04,83.46,HR,20,Average
1760,Individu-1760,Laki-Laki,26,Diploma,21038.03,11273.28,23,Suburban,Yes,44.33,60.52,Finance,28,Low Performer
1761,Individu-1761,Perempuan,58,Magister,26294.17,5813.11,54,Suburban,No,76.5,61.02,HR,34,Average
1762,Individu-1762,Laki-Laki,54,Doktor,28487.59,7190.85,36,Urban,Yes,9.66,67.79,Marketing,16,Low Performer
1763,Individu-1763,Laki-Laki,25,Sarjana,26944.83,5660.82,68,Rural,Yes,77.23,52.36,Marketing,14,Average
1764,Individu-1764,Laki-Laki,19,SMA,20714.91,12905.63,79,Urban,No,90.49,69.28,Marketing,33,Average
1765,Individu-1765,Perempuan,49,Magister,25880.12,6095.01,39,Rural,No,25.65,72.41,Marketing,35,Low Performer
1766,Individu-1766,Perempuan,31,Doktor,29855.05,11121.66,72,Urban,No,63.43,82.07,Finance,29,Average
1767,Individu-1767,Perempuan,38,SMA,18659.67,8322.34,10,Rural,No,42.93,97.2,HR,16,Low Performer
1768,Individu-1768,Perempuan,58,Sarjana,21606.42,9786.52,63,Urban,Yes,17.15,65.27,Marketing,8,Low Performer
1769,Individu-1769,Perempuan,57,Sarjana,17763.81,14362.24,62,Suburban,No,96.46,75.33,Finance,28,Average
1770,Individu-1770,Laki-Laki,23,Doktor,9600.94,6460.42,46,Rural,Yes,94.04,59.08,Marketing,14,Average
1771,Individu-1771,Perempuan,36,Diploma,27090.97,19584.99,15,Urban,Yes,2.92,83.6,Marketing,12,Low Performer
1772,Individu-1772,Laki-Laki,28,SMA,25528.3,11997.71,16,Suburban,No,53.73,72.78,Finance,16,Average
1773,Individu-1773,Laki-Laki,47,SMA,13427.16,4350.02,41,Suburban,Yes,43.92,91.01,HR,25,Low Performer
1774,Individu-1774,Laki-Laki,29,SMA,23278.45,19944.81,54,Suburban,Yes,89.22,70.48,Marketing,36,Average
1775,Individu-1775,Perempuan,22,Doktor,1624.34,15264.04,79,Suburban,Yes,70.37,94.84,Finance,12,Average
1776,Individu-1776,Perempuan,59,SMA,1608.77,9808.41,50,Suburban,Yes,88.69,60.93,IT,8,Average
1777,Individu-1777,Laki-Laki,45,Doktor,14174.62,14461.25,65,Rural,Yes,10.82,63.44,IT,21,Low Performer
1778,Individu-1778,Perempuan,39,Sarjana,2617.79,16588.01,33,Rural,Yes,13.18,50.29,Finance,13,Low Performer
1779,Individu-1779,Perempuan,63,Magister,7461.28,1812.38,28,Rural,Yes,86.79,99.35,Operations,33,High Performer
1780,Individu-1780,Perempuan,46,Diploma,28921.78,997.9,46,Rural,No,27.54,72.64,IT,12,Low Performer
1781,Individu-1781,Laki-Laki,44,Sarjana,20916.7,524.97,16,Suburban,Yes,57.85,60.99,Marketing,2,Average
1782,Individu-1782,Perempuan,30,Sarjana,17590.37,17906.16,57,Suburban,Yes,89.58,78.05,Marketing,32,Average
1783,Individu-1783,Perempuan,54,Diploma,16787.8,9119.24,44,Urban,Yes,14.94,55.8,Marketing,10,Low Performer
1784,Individu-1784,Perempuan,49,Sarjana,23961.34,6528.64,13,Suburban,No,55.74,91.54,Marketing,7,Average
1785,Individu-1785,Perempuan,63,Sarjana,21314.76,2738.03,36,Urban,No,7.36,62.78,Operations,13,Low Performer
1786,Individu-1786,Perempuan,61,SMA,4549.64,17434.94,52,Rural,Yes,18.34,80.03,HR,2,Low Performer
1787,Individu-1787,Perempuan,50,Diploma,2671.96,15001.53,40,Urban,No,52.63,63.58,IT,9,Average
1788,Individu-1788,Laki-Laki,52,SMA,25450.29,2251.88,74,Suburban,No,93.65,99.34,HR,35,High Performer
1789,Individu-1789,Laki-Laki,24,Diploma,29789.36,3795.21,64,Suburban,Yes,73.42,66.1,Operations,15,Average
1790,Individu-1790,Laki-Laki,51,Diploma,6570.78,10621.47,46,Rural,Yes,39.66,65.53,HR,27,Low Performer
1791,Individu-1791,Perempuan,40,SMA,14993.42,3203.8,48,Rural,Yes,50.99,90.4,Finance,28,Average
1792,Individu-1792,Perempuan,27,Magister,5809.53,5154.31,67,Urban,No,69.18,65.07,HR,11,Average
1793,Individu-1793,Laki-Laki,26,Magister,16594.93,4633.65,26,Suburban,No,67.45,99.46,HR,30,Average
1794,Individu-1794,Laki-Laki,39,Diploma,22054.31,10725.79,13,Urban,No,80.64,73.73,Operations,4,Average
1795,Individu-1795,Perempuan,61,Diploma,24289.63,13946.61,52,Suburban,No,77.21,76.94,HR,34,Average
1796,Individu-1796,Laki-Laki,62,Magister,4229.14,18835.05,37,Rural,Yes,96.37,52.27,IT,1,Average
1797,Individu-1797,Laki-Laki,60,Doktor,8130.24,9463.89,15,Urban,No,92.75,76.66,Marketing,15,Average
1798,Individu-1798,Laki-Laki,55,Doktor,28911.75,11876.09,19,Urban,No,81.96,65.73,Finance,15,Average
1799,Individu-1799,Laki-Laki,62,Diploma,29485.56,14327.4,14,Urban,No,12.14,89.07,Marketing,17,Low Performer
1800,Individu-1800,Perempuan,55,Diploma,16220.87,3732.99,63,Urban,Yes,40.72,60.95,IT,6,Low Performer
1801,Individu-1801,Perempuan,35,Diploma,29555.95,14008.12,56,Rural,Yes,33.21,52.78,IT,20,Low Performer
1802,Individu-1802,Laki-Laki,47,Diploma,5621.24,15575.02,34,Suburban,Yes,67.19,77.03,Operations,24,Average
1803,Individu-1803,Laki-Laki,32,SMA,4389.06,11561.47,41,Suburban,Yes,27.74,54.25,Finance,27,Low Performer
1804,Individu-1804,Perempuan,33,SMA,18722.05,14657.04,21,Rural,No,91.36,52.61,HR,34,Average
1805,Individu-1805,Perempuan,56,Doktor,14431.26,2742.71,65,Rural,No,22.97,82.33,Operations,20,Low Performer
1806,Individu-1806,Perempuan,20,SMA,26560.9,15868.67,79,Rural,Yes,86.29,67.44,Operations,33,Average
1807,Individu-1807,Laki-Laki,25,SMA,23122.05,8175.11,62,Urban,No,10.74,98.59,Marketing,21,Low Performer
1808,Individu-1808,Laki-Laki,50,Magister,28865.52,8667.84,18,Rural,No,59.49,81.23,Marketing,22,Average
1809,Individu-1809,Perempuan,20,Diploma,4173.88,3518.88,17,Urban,No,10.15,83.91,Finance,19,Low Performer
1810,Individu-1810,Laki-Laki,54,Sarjana,16975.0,14566.16,44,Suburban,No,46.54,90.35,Marketing,34,Low Performer
1811,Individu-1811,Laki-Laki,33,Doktor,20821.23,14164.4,44,Rural,Yes,18.68,87.64,IT,8,Low Performer
1812,Individu-1812,Perempuan,64,SMA,2744.69,9682.92,68,Rural,Yes,58.0,55.15,Finance,1,Average
1813,Individu-1813,Laki-Laki,24,Diploma,16926.78,485.17,49,Suburban,Yes,94.01,71.27,IT,32,Average
1814,Individu-1814,Perempuan,63,Diploma,25723.8,7568.16,53,Suburban,Yes,43.06,87.84,IT,4,Low Performer
1815,Individu-1815,Perempuan,63,Doktor,4542.03,9719.51,58,Suburban,No,89.92,74.26,Finance,33,Average
1816,Individu-1816,Perempuan,43,Doktor,15931.33,6889.63,46,Rural,Yes,39.14,60.63,HR,32,Low Performer
1817,Individu-1817,Laki-Laki,26,Sarjana,6370.03,4997.82,30,Suburban,No,15.9,54.72,Operations,23,Low Performer
1818,Individu-1818,Laki-Laki,21,Doktor,17432.57,12436.33,80,Suburban,Yes,18.34,82.29,IT,28,Low Performer
1819,Individu-1819,Laki-Laki,21,Doktor,15409.07,4235.79,66,Urban,No,74.57,90.28,Marketing,32,Average
1820,Individu-1820,Perempuan,27,Diploma,14255.26,5032.85,65,Rural,No,39.41,92.71,Marketing,36,Low Performer
1821,Individu-1821,Laki-Laki,34,SMA,14603.96,6114.62,48,Suburban,Yes,97.84,67.6,Operations,20,Average
1822,Individu-1822,Laki-Laki,58,Sarjana,2066.08,12357.94,62,Rural,Yes,11.48,64.49,Marketing,22,Low Performer
1823,Individu-1823,Laki-Laki,52,SMA,2405.21,9701.01,69,Suburban,Yes,40.19,78.56,Operations,22,Low Performer
1824,Individu-1824,Laki-Laki,63,Doktor,14949.04,10895.17,34,Suburban,No,23.12,67.41,HR,37,Low Performer
1825,Individu-1825,Laki-Laki,54,Doktor,19857.74,19990.55,73,Urban,No,19.98,88.5,Finance,12,Low Performer
1826,Individu-1826,Laki-Laki,48,Magister,7099.52,9225.17,30,Urban,No,10.17,66.57,Finance,17,Low Performer
1827,Individu-1827,Perempuan,19,Diploma,9486.22,15865.72,78,Rural,No,8.34,90.5,HR,12,Low Performer
1828,Individu-1828,Laki-Laki,29,Sarjana,3818.46,12877.74,31,Urban,No,66.22,87.13,HR,15,Average
1829,Individu-1829,Laki-Laki,20,SMA,10042.64,7651.27,65,Suburban,Yes,42.14,82.76,HR,22,Low Performer
1830,Individu-1830,Laki-Laki,26,Magister,27642.2,3305.48,39,Suburban,Yes,52.14,84.53,Marketing,20,Average
1831,Individu-1831,Laki-Laki,28,SMA,28735.79,17272.44,59,Rural,Yes,70.16,63.03,Operations,10,Average
1832,Individu-1832,Perempuan,37,Doktor,2655.98,16324.91,65,Urban,No,39.7,52.7,HR,15,Low Performer
1833,Individu-1833,Laki-Laki,19,SMA,3635.76,12231.5,33,Urban,Yes,40.49,92.85,HR,4,Low Performer
1834,Individu-1834,Laki-Laki,56,Sarjana,11245.72,11285.99,79,Suburban,Yes,80.24,50.91,Marketing,14,Average
1835,Individu-1835,Laki-Laki,22,Sarjana,16269.42,16615.81,21,Suburban,No,44.12,68.26,Finance,10,Low Performer
1836,Individu-1836,Laki-Laki,61,Diploma,24712.33,18278.33,54,Rural,Yes,58.05,55.54,Operations,33,Average
1837,Individu-1837,Perempuan,45,SMA,26523.57,2239.31,39,Urban,Yes,98.8,87.34,Operations,8,High Performer
1838,Individu-1838,Perempuan,28,Doktor,9112.19,6565.84,79,Urban,No,18.86,65.5,Marketing,5,Low Performer
1839,Individu-1839,Perempuan,18,Magister,20221.49,13906.67,21,Urban,No,99.85,72.2,Operations,35,Average
1840,Individu-1840,Perempuan,54,Magister,29269.95,14889.32,70,Urban,Yes,1.22,72.19,Marketing,40,Low Performer
1841,Individu-1841,Laki-Laki,49,Sarjana,5790.39,14715.94,15,Suburban,No,13.7,55.55,IT,24,Low Performer
1842,Individu-1842,Perempuan,18,Magister,25500.78,5591.59,52,Rural,Yes,77.42,94.11,HR,27,Average
1843,Individu-1843,Perempuan,44,Sarjana,27551.24,7617.86,46,Urban,No,16.53,86.89,Operations,26,Low Performer
1844,Individu-1844,Perempuan,30,Magister,21466.46,19126.81,72,Urban,Yes,75.37,93.9,Operations,38,Average
1845,Individu-1845,Laki-Laki,26,Sarjana,15726.82,4649.9,56,Urban,No,10.7,50.75,Finance,1,Low Performer
1846,Individu-1846,Laki-Laki,22,Sarjana,2576.25,11035.52,44,Rural,No,18.37,54.58,HR,39,Low Performer
1847,Individu-1847,Perempuan,56,Sarjana,28993.61,16202.75,33,Rural,Yes,48.09,83.76,Operations,12,Low Performer
1848,Individu-1848,Perempuan,34,SMA,11429.43,19986.03,78,Rural,Yes,97.08,51.68,Operations,30,Average
1849,Individu-1849,Laki-Laki,31,SMA,23098.13,19421.87,23,Rural,No,72.55,84.27,Operations,9,Average
1850,Individu-1850,Perempuan,63,Diploma,22792.56,11630.0,59,Rural,Yes,30.28,87.37,Operations,9,Low Performer
1851,Individu-1851,Perempuan,30,Diploma,28696.38,11073.57,35,Rural,Yes,71.06,66.09,IT,6,Average
1852,Individu-1852,Perempuan,65,Sarjana,20537.32,17168.6,35,Rural,No,70.21,95.02,Finance,9,Average
1853,Individu-1853,Laki-Laki,61,Doktor,21515.36,16044.86,45,Rural,No,71.3,88.78,Operations,32,Average
1854,Individu-1854,Laki-Laki,45,Diploma,15365.07,10851.63,45,Suburban,Yes,76.88,96.99,Marketing,32,Average
1855,Individu-1855,Perempuan,50,Sarjana,12048.94,3603.01,74,Suburban,No,18.22,74.72,Finance,39,Low Performer
1856,Individu-1856,Laki-Laki,64,Magister,20395.15,1673.22,20,Rural,No,21.74,87.21,HR,7,Low Performer
1857,Individu-1857,Perempuan,32,Sarjana,1907.0,7533.51,71,Rural,Yes,88.74,61.82,Operations,9,Average
1858,Individu-1858,Perempuan,20,Sarjana,17504.71,6496.47,57,Urban,Yes,8.71,50.25,IT,14,Low Performer
1859,Individu-1859,Perempuan,24,SMA,2019.88,17255.88,66,Suburban,No,77.91,84.79,Operations,13,Average
1860,Individu-1860,Perempuan,47,Sarjana,18464.3,8072.25,56,Rural,Yes,77.38,55.75,HR,23,Average
1861,Individu-1861,Laki-Laki,28,Magister,23525.28,2946.74,28,Suburban,Yes,95.1,64.43,HR,13,Average
1862,Individu-1862,Perempuan,23,Diploma,19859.45,18826.18,56,Suburban,No,33.57,89.62,HR,12,Low Performer
1863,Individu-1863,Perempuan,49,Sarjana,11339.82,3612.81,47,Urban,No,93.85,51.1,Finance,18,Average
1864,Individu-1864,Laki-Laki,18,Diploma,9489.67,5688.32,54,Rural,Yes,95.74,55.99,Finance,6,Average
1865,Individu-1865,Perempuan,26,Diploma,6744.74,2203.31,63,Urban,No,4.35,80.23,Finance,31,Low Performer
1866,Individu-1866,Perempuan,36,Magister,25776.09,14526.08,14,Rural,Yes,28.73,78.42,Operations,35,Low Performer
1867,Individu-1867,Laki-Laki,60,Magister,15209.1,19760.01,12,Urban,No,96.73,63.27,HR,4,Average
1868,Individu-1868,Laki-Laki,38,Sarjana,7015.12,1528.7,29,Urban,No,59.83,98.26,Marketing,25,Average
1869,Individu-1869,Laki-Laki,31,Sarjana,20686.3,19581.34,24,Urban,No,21.83,82.3,IT,25,Low Performer
1870,Individu-1870,Perempuan,41,Diploma,17258.75,13612.15,14,Rural,No,32.23,78.26,Finance,15,Low Performer
1871,Individu-1871,Laki-Laki,65,Magister,20034.87,9406.6,71,Urban,No,8.75,94.26,IT,33,Low Performer
1872,Individu-1872,Laki-Laki,33,Sarjana,3854.93,8966.91,70,Rural,Yes,91.0,50.73,Finance,31,Average
1873,Individu-1873,Perempuan,56,Diploma,29576.7,8400.04,56,Suburban,Yes,16.89,76.74,IT,20,Low Performer
1874,Individu-1874,Perempuan,30,Diploma,19635.26,12358.56,55,Rural,No,86.25,68.15,HR,37,Average
1875,Individu-1875,Perempuan,19,Sarjana,11507.67,18109.51,20,Suburban,No,92.4,80.37,Finance,4,High Performer
1876,Individu-1876,Perempuan,21,Magister,14892.12,16736.97,41,Urban,Yes,75.57,57.96,Operations,27,Average
1877,Individu-1877,Perempuan,33,SMA,24833.5,10255.04,41,Suburban,Yes,87.91,79.98,HR,38,Average
1878,Individu-1878,Laki-Laki,28,Sarjana,27938.52,1711.79,47,Suburban,No,68.61,84.07,HR,25,Average
1879,Individu-1879,Perempuan,50,Doktor,24986.0,9940.49,29,Suburban,Yes,48.06,79.83,Operations,38,Low Performer
1880,Individu-1880,Laki-Laki,45,Sarjana,3844.56,10517.15,66,Suburban,Yes,77.86,87.37,Marketing,16,Average
1881,Individu-1881,Laki-Laki,57,SMA,14762.12,11518.96,14,Urban,No,58.42,51.94,HR,11,Average
1882,Individu-1882,Laki-Laki,34,Magister,6521.9,16472.73,51,Urban,No,85.74,74.37,HR,37,Average
1883,Individu-1883,Perempuan,49,Sarjana,15224.63,11237.6,55,Rural,Yes,73.67,90.78,HR,17,Average
1884,Individu-1884,Laki-Laki,38,Sarjana,28466.91,16102.85,23,Suburban,Yes,78.85,53.14,Finance,35,Average
1885,Individu-1885,Laki-Laki,65,SMA,19015.75,2344.77,21,Urban,No,72.79,96.54,IT,9,Average
1886,Individu-1886,Laki-Laki,46,Doktor,7492.07,16012.11,68,Rural,Yes,15.18,82.99,Operations,4,Low Performer
1887,Individu-1887,Perempuan,58,Sarjana,15865.42,5286.82,47,Rural,No,18.11,73.16,HR,14,Low Performer
1888,Individu-1888,Perempuan,58,Magister,15179.45,12624.27,54,Urban,No,63.64,94.14,Marketing,32,Average
1889,Individu-1889,Laki-Laki,61,Magister,16992.69,2248.14,61,Urban,Yes,50.76,60.97,Marketing,22,Average
1890,Individu-1890,Perempuan,29,Magister,20017.08,14679.66,79,Suburban,Yes,78.0,50.48,Finance,24,Average
1891,Individu-1891,Laki-Laki,59,SMA,26142.75,4152.89,54,Urban,No,99.44,64.51,HR,34,Average
1892,Individu-1892,Laki-Laki,61,Diploma,27448.76,13985.99,45,Rural,No,24.54,57.4,IT,29,Low Performer
1893,Individu-1893,Perempuan,46,Doktor,27507.5,16947.01,23,Rural,No,30.59,76.55,Operations,39,Low Performer
1894,Individu-1894,Perempuan,43,SMA,29356.45,323.82,15,Rural,Yes,94.01,98.23,Marketing,17,High Performer
1895,Individu-1895,Perempuan,37,SMA,20029.69,11718.36,79,Urban,Yes,75.61,71.1,HR,4,Average
1896,Individu-1896,Laki-Laki,63,Doktor,18709.72,10341.66,12,Rural,No,78.25,97.45,Operations,29,Average
1897,Individu-1897,Laki-Laki,61,SMA,4230.0,2189.58,23,Urban,No,19.02,63.91,Finance,36,Low Performer
1898,Individu-1898,Perempuan,64,Diploma,23144.01,19268.18,29,Suburban,Yes,85.73,56.75,Marketing,35,Average
1899,Individu-1899,Laki-Laki,28,Sarjana,20734.48,15850.95,24,Suburban,Yes,57.41,76.49,IT,13,Average
1900,Individu-1900,Laki-Laki,28,Doktor,18439.47,12320.92,36,Rural,Yes,59.11,88.87,IT,3,Average
1901,Individu-1901,Laki-Laki,33,SMA,18455.6,18387.21,75,Rural,No,75.71,89.55,Marketing,19,Average
1902,Individu-1902,Perempuan,52,Sarjana,8639.64,12983.98,39,Rural,Yes,57.64,95.52,Marketing,9,Average
1903,Individu-1903,Perempuan,44,SMA,23730.25,11255.5,42,Suburban,Yes,41.19,82.16,HR,24,Low Performer
1904,Individu-1904,Perempuan,55,Sarjana,8007.9,2633.62,37,Urban,Yes,30.78,97.68,HR,39,Low Performer
1905,Individu-1905,Laki-Laki,63,Doktor,15031.69,6314.46,60,Suburban,Yes,62.78,85.72,Operations,26,Average
1906,Individu-1906,Perempuan,19,Diploma,20590.54,3174.61,65,Urban,Yes,49.38,79.79,Operations,22,Low Performer
1907,Individu-1907,Laki-Laki,32,Magister,15357.15,17213.46,74,Urban,Yes,2.53,69.64,Finance,17,Low Performer
1908,Individu-1908,Perempuan,36,Doktor,23433.97,16983.9,17,Suburban,No,80.39,89.64,Operations,38,High Performer
1909,Individu-1909,Laki-Laki,61,Doktor,10050.08,5139.94,61,Urban,No,58.08,86.71,Operations,20,Average
1910,Individu-1910,Perempuan,37,Doktor,15195.81,16688.12,29,Urban,Yes,94.73,52.59,Operations,4,Average
1911,Individu-1911,Laki-Laki,65,Doktor,13822.04,10245.61,63,Suburban,Yes,66.36,65.33,Operations,26,Average
1912,Individu-1912,Laki-Laki,59,Diploma,14265.72,5766.59,33,Urban,No,58.1,87.54,IT,6,Average
1913,Individu-1913,Laki-Laki,62,Diploma,21728.41,9287.03,28,Suburban,No,28.78,83.54,Finance,25,Low Performer
1914,Individu-1914,Perempuan,24,Magister,26555.01,1300.06,68,Suburban,Yes,59.35,62.48,IT,38,Average
1915,Individu-1915,Laki-Laki,20,Diploma,21328.32,18172.59,24,Urban,No,22.78,94.86,HR,14,Low Performer
1916,Individu-1916,Laki-Laki,56,Doktor,8486.63,10269.11,40,Suburban,No,61.46,82.22,Marketing,6,Average
1917,Individu-1917,Perempuan,62,Magister,28289.32,10956.75,33,Suburban,Yes,55.13,89.32,HR,34,Average
1918,Individu-1918,Laki-Laki,64,Magister,6754.1,12676.29,41,Rural,Yes,54.38,73.21,Marketing,16,Average
1919,Individu-1919,Laki-Laki,35,Magister,28577.8,16315.5,62,Suburban,Yes,47.99,58.62,Finance,5,Low Performer
1920,Individu-1920,Perempuan,27,Diploma,9012.53,10413.79,11,Rural,No,93.81,67.66,HR,3,Average
1921,Individu-1921,Laki-Laki,50,Sarjana,9714.62,14500.87,41,Urban,No,74.17,81.07,HR,1,Average
1922,Individu-1922,Perempuan,28,Doktor,23979.2,2272.36,50,Suburban,No,72.32,94.99,HR,4,Average
1923,Individu-1923,Perempuan,63,Doktor,22929.37,13771.53,68,Suburban,No,8.33,71.61,IT,32,Low Performer
1924,Individu-1924,Perempuan,27,Diploma,2306.33,12741.39,73,Suburban,No,63.31,89.09,HR,35,Average
1925,Individu-1925,Perempuan,53,Sarjana,22078.76,9086.94,72,Rural,No,64.66,94.51,Finance,32,Average
1926,Individu-1926,Laki-Laki,62,Sarjana,23152.78,5798.12,23,Urban,No,14.29,52.59,HR,9,Low Performer
1927,Individu-1927,Perempuan,56,Sarjana,15875.09,5030.86,13,Rural,Yes,60.4,78.42,HR,10,Average
1928,Individu-1928,Perempuan,30,Magister,22900.42,13841.67,69,Rural,No,39.63,95.02,Operations,6,Low Performer
1929,Individu-1929,Laki-Laki,49,Magister,21360.22,9446.93,47,Suburban,Yes,74.22,73.54,Finance,14,Average
1930,Individu-1930,Perempuan,59,Magister,26350.8,14799.73,17,Urban,Yes,44.83,86.02,HR,29,Low Performer
1931,Individu-1931,Laki-Laki,48,Doktor,29561.22,17470.68,27,Suburban,No,27.68,64.34,HR,28,Low Performer
1932,Individu-1932,Laki-Laki,24,Doktor,16774.8,13891.5,39,Urban,No,50.72,96.43,Finance,2,Average
1933,Individu-1933,Perempuan,44,Sarjana,16031.37,9219.86,17,Suburban,Yes,21.54,56.25,IT,27,Low Performer
1934,Individu-1934,Perempuan,23,Sarjana,14664.01,9371.52,76,Rural,No,64.32,64.34,IT,18,Average
1935,Individu-1935,Perempuan,32,Sarjana,5919.02,2344.88,65,Rural,No,97.43,53.37,IT,1,Average
1936,Individu-1936,Laki-Laki,52,Diploma,13166.86,11936.65,40,Rural,No,48.0,94.37,IT,34,Low Performer
1937,Individu-1937,Perempuan,43,SMA,6896.0,13003.68,68,Rural,Yes,19.11,81.83,IT,30,Low Performer
1938,Individu-1938,Laki-Laki,42,Sarjana,28127.79,3137.16,76,Urban,No,64.01,91.64,HR,7,Average
1939,Individu-1939,Perempuan,53,SMA,11805.25,11480.04,54,Suburban,Yes,45.32,72.09,Operations,32,Low Performer
1940,Individu-1940,Laki-Laki,48,Diploma,26773.61,2643.53,39,Suburban,No,38.03,62.35,Marketing,20,Low Performer
1941,Individu-1941,Perempuan,25,Doktor,18987.01,2016.35,47,Rural,No,36.29,96.35,IT,36,Low Performer
1942,Individu-1942,Perempuan,18,Magister,22259.08,15683.9,44,Urban,No,98.47,53.9,Operations,15,Average
1943,Individu-1943,Perempuan,45,SMA,27778.42,8849.36,48,Suburban,No,27.31,70.62,HR,1,Low Performer
1944,Individu-1944,Laki-Laki,43,Diploma,26159.97,16048.5,66,Urban,Yes,51.86,93.1,Marketing,4,Average
1945,Individu-1945,Laki-Laki,28,SMA,18451.36,11852.72,51,Rural,Yes,1.3,93.65,Marketing,17,Low Performer
1946,Individu-1946,Laki-Laki,38,Diploma,15097.67,11916.23,17,Urban,Yes,92.04,80.64,IT,15,High Performer
1947,Individu-1947,Perempuan,18,Magister,9292.53,3846.85,31,Rural,No,99.31,71.47,Marketing,33,Average
1948,Individu-1948,Laki-Laki,45,Magister,20403.24,1795.74,61,Rural,No,97.65,55.6,Marketing,34,Average
1949,Individu-1949,Laki-Laki,37,SMA,7335.11,3981.35,51,Rural,Yes,1.95,57.49,IT,2,Low Performer
1950,Individu-1950,Perempuan,52,Diploma,21746.73,317.61,22,Suburban,No,43.38,63.84,IT,18,Low Performer
